path,present,tracked,size,category,approved,reference_count,runtime_success_count,last_git_change,rationale
08_scripts/lib/smr_flow_event_digest.py,true,true,40880,KEEP,false,5,0,2026-05-18T23:49:56+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_followup_fulfillment_state.py,true,true,6680,KEEP,false,2,0,2026-05-28T15:14:20+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_fundamentals.py,true,true,45970,KEEP,false,25,0,2026-05-24T15:23:36+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_fundamentals_confidence.py,true,true,5439,KEEP,false,4,0,2026-05-24T15:23:36+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_guard.py,true,true,7726,KEEP,false,4,0,2026-07-18T23:57:28+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_hkex_table_parser.py,true,true,9493,KEEP,false,5,0,2026-05-26T01:40:06+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_human_readable_thesis_summary.py,true,true,2084,KEEP,false,6,0,2026-05-28T22:24:07+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_human_review_workflow.py,true,true,11992,KEEP,false,6,0,2026-05-25T11:28:22+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_ifind_adapter.py,true,true,10888,KEEP,false,3,0,2026-07-13T14:40:56+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_industry_financial_variable_interpretation.py,true,true,4100,KEEP,false,0,0,2026-05-29T11:12:31+08:00,"belongs to a current application, domain, configuration or documentation path"
08_scripts/lib/smr_industry_forecast_semantic_extractor.py,true,true,1803,KEEP,false,2,0,2026-05-26T23:48:01+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_internal_brief_quality_lint.py,true,true,2652,KEEP,false,5,0,2026-05-30T00:13:58+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_internal_research_brief_data_builder.py,true,true,3845,KEEP,false,0,0,2026-05-30T00:13:58+08:00,"belongs to a current application, domain, configuration or documentation path"
08_scripts/lib/smr_investment_logic_brief_builder.py,true,true,4858,KEEP,false,7,0,2026-05-28T23:51:34+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_investment_reports.py,true,true,21319,KEEP,false,3,0,2026-05-21T13:47:04+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_investment_thesis_quality_checker.py,true,true,1635,KEEP,false,3,0,2026-05-28T23:21:37+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_ir_report_priority_pdf_selector.py,true,true,1971,KEEP,false,4,0,2026-05-29T22:51:26+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_ir_report_text_quality_classifier.py,true,true,2979,KEEP,false,3,0,2026-05-29T22:51:26+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_ir_section_splitter.py,true,true,3218,KEEP,false,4,0,2026-05-27T10:00:54+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_ir_semantic_extractor.py,true,true,5974,KEEP,false,2,0,2026-05-26T23:48:01+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_ir_source_inventory.py,true,true,7655,KEEP,false,8,0,2026-05-27T09:25:11+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_irm_interaction_connector.py,true,true,3061,KEEP,false,0,0,2026-05-30T09:23:42+08:00,"belongs to a current application, domain, configuration or documentation path"
08_scripts/lib/smr_irm_interactive_qa_connector.py,true,true,9914,KEEP,false,2,0,2026-05-29T18:14:08+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_known_disclosure_url_catalog.py,true,true,1322,KEEP,false,0,0,2026-05-30T09:23:42+08:00,"belongs to a current application, domain, configuration or documentation path"
08_scripts/lib/smr_live_run_history.py,true,true,11421,KEEP,false,5,0,2026-05-23T22:03:51+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_llm.py,true,true,22186,KEEP,false,4,0,2026-05-19T00:22:05+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_manual_candidate_review_actions.py,true,true,5548,KEEP,false,2,0,2026-05-28T16:37:39+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_manual_candidate_review_audit.py,true,true,5108,KEEP,false,3,0,2026-05-28T16:37:39+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_manual_candidate_review_lifecycle.py,true,true,13545,KEEP,false,7,0,2026-05-28T16:37:39+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_manual_intake_candidate_generator.py,true,true,16960,KEEP,false,10,0,2026-05-28T15:45:39+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_manual_intake_payload.py,true,true,7764,KEEP,false,3,0,2026-05-28T15:45:39+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_manual_intake_permission_guard.py,true,true,4890,KEEP,false,4,0,2026-05-28T15:45:39+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_manual_intake_rejection.py,true,true,6670,KEEP,false,5,0,2026-05-28T15:45:39+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_manual_source_intake.py,true,true,2818,KEEP,false,3,0,2026-05-28T15:14:20+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_manual_source_intake_validator.py,true,true,7677,KEEP,false,3,0,2026-05-28T15:14:20+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_market_calendar.py,true,true,4719,KEEP,false,2,0,2026-05-21T13:47:04+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_market_expectation_gap_checker.py,true,true,987,KEEP,false,3,0,2026-05-28T23:21:37+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_market_flow.py,true,true,56951,KEEP,false,3,0,2026-05-18T23:49:56+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_metadata_to_watchlist_event_adapter.py,true,true,2038,KEEP,false,0,0,2026-05-28T20:50:54+08:00,"belongs to a current application, domain, configuration or documentation path"
08_scripts/lib/smr_multi_ticker_deep_evidence_extractor.py,true,true,2671,KEEP,false,0,0,2026-05-30T00:32:24+08:00,"belongs to a current application, domain, configuration or documentation path"
08_scripts/lib/smr_multi_ticker_disclosure_identity_resolver.py,true,true,1949,KEEP,false,0,0,2026-05-30T00:32:24+08:00,"belongs to a current application, domain, configuration or documentation path"
08_scripts/lib/smr_multi_ticker_disclosure_metadata_fetcher.py,true,true,2284,KEEP,false,0,0,2026-05-30T00:32:24+08:00,"belongs to a current application, domain, configuration or documentation path"
08_scripts/lib/smr_multi_ticker_high_value_disclosure_selector.py,true,true,2178,KEEP,false,0,0,2026-05-30T00:32:24+08:00,"belongs to a current application, domain, configuration or documentation path"
08_scripts/lib/smr_multi_ticker_industry_template_router.py,true,true,1747,KEEP,false,0,0,2026-05-30T00:32:24+08:00,"belongs to a current application, domain, configuration or documentation path"
08_scripts/lib/smr_multi_ticker_universe.py,true,true,753,KEEP,false,0,0,2026-05-30T00:32:24+08:00,"belongs to a current application, domain, configuration or documentation path"
08_scripts/lib/smr_new_evidence_delta_detector.py,true,true,2723,KEEP,false,0,0,2026-05-28T19:35:08+08:00,"belongs to a current application, domain, configuration or documentation path"
08_scripts/lib/smr_news_ingestion.py,true,true,28817,KEEP,false,11,0,2026-07-13T14:40:56+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_official_consensus_availability.py,true,true,2160,KEEP,false,5,0,2026-05-28T14:44:38+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_official_consensus_fulfillment.py,true,true,2065,KEEP,false,2,0,2026-05-28T15:14:20+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_official_intel.py,true,true,23451,KEEP,false,8,0,2026-05-21T13:47:04+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_official_materials.py,true,true,9360,KEEP,false,6,0,2026-05-18T23:49:56+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_paper_portfolio.py,true,true,19273,KEEP,false,15,0,2026-05-25T11:28:22+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_paper_watchlist_audit.py,true,true,4157,KEEP,false,4,0,2026-05-28T18:55:08+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_paper_watchlist_entry.py,true,true,8960,KEEP,false,7,0,2026-05-28T18:55:08+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_paper_watchlist_lifecycle.py,true,true,3132,KEEP,false,5,0,2026-05-28T18:55:08+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_paper_watchlist_periodic_review.py,true,true,8194,KEEP,false,0,0,2026-05-28T19:35:08+08:00,"belongs to a current application, domain, configuration or documentation path"
08_scripts/lib/smr_paper_watchlist_tracking_variables.py,true,true,6390,KEEP,false,2,0,2026-05-28T18:55:08+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_paper_watchlist_triggers.py,true,true,4008,KEEP,false,2,0,2026-05-28T18:55:08+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_paths.py,true,true,1616,KEEP,false,149,0,2026-05-18T23:57:31+08:00,has a code/config reference or recent runtime evidence
08_scripts/lib/smr_periodic_review_audit.py,true,true,4570,KEEP,false,0,0,2026-05-28T19:35:08+08:00,"belongs to a current application, domain, configuration or documentation path"
08_scripts/lib/smr_phase100_backlog_update.py,true,true,1214,FREEZE,false,0,0,2026-06-01T12:15:04+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase100_cannot_conclude_guard.py,true,true,589,FREEZE,false,0,0,2026-06-01T12:15:04+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase100_config.py,true,true,462,FREEZE,false,0,0,2026-06-01T12:15:04+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase100_exception_blocker.py,true,true,805,FREEZE,false,0,0,2026-06-01T12:15:04+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase100_history_manifest.py,true,true,1444,FREEZE,false,0,0,2026-06-01T12:15:04+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase100_operator_summary.py,true,true,1639,FREEZE,false,0,0,2026-06-01T12:15:04+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase100_production_status.py,true,true,910,FREEZE,false,0,0,2026-06-01T12:15:04+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase100_quality_gate.py,true,true,631,FREEZE,false,0,0,2026-06-01T12:15:04+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase101_audit_log_readiness.py,true,true,451,FREEZE,false,0,0,2026-06-01T12:49:24+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase101_backlog_update.py,true,true,1210,FREEZE,false,0,0,2026-06-01T12:49:24+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase101_compliance_guardrail_readiness.py,true,true,461,FREEZE,false,0,0,2026-06-01T12:49:24+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase101_config.py,true,true,481,FREEZE,false,0,0,2026-06-01T12:49:24+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase101_data_source_readiness.py,true,true,487,FREEZE,false,0,0,2026-06-01T12:49:24+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase101_domain_registry.py,true,true,2232,FREEZE,false,0,0,2026-06-01T12:49:24+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase101_emergency_control_readiness.py,true,true,463,FREEZE,false,0,0,2026-06-01T12:49:24+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase101_evidence_signal_readiness.py,true,true,509,FREEZE,false,0,0,2026-06-01T12:49:24+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase101_execution_lockdown_readiness.py,true,true,442,FREEZE,false,0,0,2026-06-01T12:49:24+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase101_go_no_go.py,true,true,793,FREEZE,false,0,0,2026-07-13T14:40:56+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase101_hard_data_db_readiness.py,true,true,489,FREEZE,false,0,0,2026-06-01T12:49:24+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase101_human_approval_readiness.py,true,true,421,FREEZE,false,0,0,2026-06-01T12:49:24+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase101_markdown_report.py,true,true,1810,FREEZE,false,0,0,2026-06-01T12:49:24+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase101_paper_live_readiness.py,true,true,423,FREEZE,false,0,0,2026-06-01T12:49:24+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase101_phase100_baseline.py,true,true,376,FREEZE,false,0,0,2026-06-01T12:49:24+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase101_production_monitoring_readiness.py,true,true,494,FREEZE,false,0,0,2026-06-01T12:49:24+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase101_risk_control_readiness.py,true,true,509,FREEZE,false,0,0,2026-06-01T12:49:24+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase101_scorecard.py,true,true,8839,FREEZE,false,0,0,2026-07-13T14:40:56+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase101_system_stability_readiness.py,true,true,490,FREEZE,false,0,0,2026-06-01T12:49:24+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase102_backlog_update.py,true,true,1037,KEEP,false,1,0,2026-06-01T14:52:19+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase102_backtest_cannot_conclude_guard.py,true,true,460,FREEZE,false,0,0,2026-06-01T14:52:19+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase102_backtest_quality_gate.py,true,true,899,FREEZE,false,0,0,2026-06-01T14:52:19+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase102_backtest_signal_validator.py,true,true,855,FREEZE,false,0,0,2026-06-01T14:52:19+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase102_config.py,true,true,479,FREEZE,false,0,0,2026-06-01T14:52:19+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase102_historical_coverage.py,true,true,895,FREEZE,false,0,0,2026-06-01T14:52:19+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase102_historical_db_integrity.py,true,true,502,FREEZE,false,0,0,2026-06-01T14:52:19+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase102_replay_period_registry.py,true,true,533,FREEZE,false,0,0,2026-06-01T14:52:19+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase103_backlog_update.py,true,true,1187,FREEZE,false,0,0,2026-06-01T15:12:21+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase103_config.py,true,true,403,KEEP,false,1,0,2026-06-01T15:12:21+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase103_risk_audit.py,true,true,622,FREEZE,false,0,0,2026-06-01T15:12:21+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase103_risk_cannot_conclude_guard.py,true,true,517,FREEZE,false,0,0,2026-06-01T15:12:21+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase103_risk_check_runner.py,true,true,826,FREEZE,false,0,0,2026-06-01T15:12:21+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase103_risk_quality_gate.py,true,true,1015,FREEZE,false,0,0,2026-06-01T15:12:21+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase103_risk_rule_registry.py,true,true,1099,FREEZE,false,0,0,2026-06-01T15:12:21+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase103_risk_threshold_config.py,true,true,735,FREEZE,false,0,0,2026-06-01T15:12:21+08:00,unreferenced Phase-era asset; remove from default runtime before deletion
08_scripts/lib/smr_phase104_approval_audit_log.py,true,true,703,KEEP,false,3,0,2026-06-01T15:43:51+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase104_approval_cannot_conclude_guard.py,true,true,1659,KEEP,false,3,0,2026-06-01T15:43:51+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase104_approval_decision_schema.py,true,true,790,KEEP,false,3,0,2026-06-01T15:43:51+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase104_approval_domain_registry.py,true,true,3679,KEEP,false,5,0,2026-06-01T15:43:51+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase104_approval_expiration.py,true,true,497,KEEP,false,3,0,2026-06-01T15:43:51+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase104_approval_policy_registry.py,true,true,1627,KEEP,false,3,0,2026-06-01T15:43:51+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase104_approval_readiness_report.py,true,true,1170,KEEP,false,3,0,2026-06-01T15:43:51+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase104_approval_readiness_scorecard.py,true,true,959,KEEP,false,4,0,2026-06-01T15:43:51+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase104_approval_request_schema.py,true,true,806,KEEP,false,3,0,2026-06-01T15:43:51+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase104_approval_revocation.py,true,true,666,KEEP,false,3,0,2026-06-01T15:43:51+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase104_approval_state_machine.py,true,true,962,KEEP,false,3,0,2026-06-01T15:43:51+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase104_approval_violation_classifier.py,true,true,1472,KEEP,false,3,0,2026-06-01T15:43:51+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase104_backlog_update.py,true,true,802,KEEP,false,3,0,2026-06-01T15:43:51+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase104_config.py,true,true,398,KEEP,false,4,0,2026-06-01T15:43:51+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase104_manual_override.py,true,true,774,KEEP,false,3,0,2026-06-01T15:43:51+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase104_no_order_approval_simulation.py,true,true,1068,KEEP,false,3,0,2026-06-01T15:43:51+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase104_operator_identity.py,true,true,700,KEEP,false,3,0,2026-06-01T15:43:51+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase104_two_step_approval.py,true,true,753,KEEP,false,3,0,2026-06-01T15:43:51+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase105_backlog_update.py,true,true,925,KEEP,false,3,0,2026-06-01T15:58:45+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase105_config.py,true,true,394,KEEP,false,4,0,2026-06-01T15:58:45+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase105_disable_live_mode.py,true,true,790,KEEP,false,3,0,2026-06-01T15:58:45+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase105_disable_order_creation.py,true,true,680,KEEP,false,3,0,2026-06-01T15:58:45+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase105_emergency_audit_log.py,true,true,796,KEEP,false,3,0,2026-06-01T15:58:45+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase105_emergency_cannot_conclude_guard.py,true,true,1709,KEEP,false,3,0,2026-06-01T15:58:45+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase105_emergency_domain_registry.py,true,true,3495,KEEP,false,5,0,2026-06-01T15:58:45+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase105_emergency_readiness_report.py,true,true,1222,KEEP,false,3,0,2026-06-01T15:58:45+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase105_emergency_readiness_scorecard.py,true,true,982,KEEP,false,4,0,2026-06-01T15:58:45+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase105_emergency_stop_state_machine.py,true,true,1244,KEEP,false,3,0,2026-06-01T15:58:45+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase105_emergency_violation_classifier.py,true,true,1475,KEEP,false,3,0,2026-06-01T15:58:45+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase105_incident_escalation.py,true,true,935,KEEP,false,3,0,2026-06-01T15:58:45+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase105_kill_switch_policy_registry.py,true,true,1797,KEEP,false,3,0,2026-06-01T15:58:45+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase105_last_good_state.py,true,true,734,KEEP,false,3,0,2026-06-01T15:58:45+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase105_manual_override_lockdown.py,true,true,644,KEEP,false,3,0,2026-06-01T15:58:45+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase105_no_order_emergency_simulation.py,true,true,2016,KEEP,false,3,0,2026-06-01T15:58:45+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase105_rollback_manifest.py,true,true,943,KEEP,false,3,0,2026-06-01T15:58:45+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase105_safe_mode.py,true,true,780,KEEP,false,3,0,2026-06-01T15:58:45+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase106_backlog_consistency.py,true,true,1036,KEEP,false,4,0,2026-06-01T16:21:14+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase106_backlog_update.py,true,true,726,KEEP,false,3,0,2026-06-01T16:21:14+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase106_blocker_propagation_checker.py,true,true,1605,KEEP,false,5,0,2026-06-01T16:21:14+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase106_config.py,true,true,378,KEEP,false,3,0,2026-06-01T16:21:14+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase106_cross_gate_dependency_registry.py,true,true,2090,KEEP,false,4,0,2026-06-01T16:21:14+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase106_cross_gate_simulation.py,true,true,1807,KEEP,false,4,0,2026-06-01T16:21:14+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase106_dashboard_consistency.py,true,true,1066,KEEP,false,4,0,2026-06-01T16:21:14+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase106_guard_consistency.py,true,true,1028,KEEP,false,4,0,2026-06-01T16:21:14+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase106_integrated_readiness_scorecard.py,true,true,1172,KEEP,false,4,0,2026-06-01T16:21:14+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase106_integration_cannot_conclude_guard.py,true,true,1526,KEEP,false,3,0,2026-06-01T16:21:14+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase106_integration_quality_gate.py,true,true,1308,KEEP,false,3,0,2026-06-01T16:21:14+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase106_integration_violation_classifier.py,true,true,1367,KEEP,false,3,0,2026-06-01T16:21:14+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase106_no_order_safety_consistency.py,true,true,1226,KEEP,false,4,0,2026-06-01T16:21:14+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase106_phase_status_loader.py,true,true,1283,KEEP,false,3,0,2026-06-01T16:21:14+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase106_readiness_integration_report.py,true,true,2558,KEEP,false,3,0,2026-06-01T16:21:14+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase106_readiness_module_registry.py,true,true,1046,KEEP,false,5,0,2026-06-01T16:21:14+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase106_readiness_status_consistency.py,true,true,1148,KEEP,false,5,0,2026-06-01T16:21:14+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase107_backlog_update.py,true,true,732,KEEP,false,3,0,2026-06-01T16:33:56+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase107_config.py,true,true,417,KEEP,false,3,0,2026-06-01T16:33:56+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase107_paper_action_registry.py,true,true,789,KEEP,false,4,0,2026-06-01T16:33:56+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase107_paper_audit_schema.py,true,true,609,KEEP,false,2,0,2026-06-01T16:33:56+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase107_paper_boundary_dependency_matrix.py,true,true,1104,KEEP,false,4,0,2026-06-01T16:33:56+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase107_paper_boundary_report.py,true,true,1999,KEEP,false,3,0,2026-06-01T16:33:56+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase107_paper_boundary_scorecard.py,true,true,1173,KEEP,false,4,0,2026-06-01T16:33:56+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase107_paper_cannot_conclude_guard.py,true,true,1663,KEEP,false,3,0,2026-06-01T16:33:56+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase107_paper_concept_registry.py,true,true,1377,KEEP,false,5,0,2026-06-01T16:33:56+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase107_paper_intent_boundary.py,true,true,518,KEEP,false,2,0,2026-06-01T16:33:56+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase107_paper_no_order_simulation.py,true,true,1533,KEEP,false,4,0,2026-06-01T16:33:56+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase107_paper_order_boundary.py,true,true,567,KEEP,false,2,0,2026-06-01T16:33:56+08:00,legacy Phase asset still has a reference or recent runtime evidence
08_scripts/lib/smr_phase107_paper_pnl_boundary.py,true,true,444,KEEP,false,2,0,2026-06-01T16:33:56+08:00,legacy Phase asset still has a reference or recent runtime evidence
